Country,Category,HS_Code,Year,CIF_Value_USD,Net_Weight_Kg,Quantity
Argentina,EV_100pct,870380,2021,407784.51,24118.0,14.0
Argentina,EV_100pct,870380,2021,138122.07,30394.89,396.0
Argentina,EV_100pct,870380,2021,842166.04,66356.89,420.0
Argentina,EV_100pct,870380,2022,2156225.24,119102.2,116.0
Argentina,EV_100pct,870380,2022,108930.04,3700.0,2.0
Argentina,EV_100pct,870380,2022,193559.49,8671.0,4.0
Argentina,EV_100pct,870380,2022,108497.52,2465.0,1.0
Argentina,EV_100pct,870380,2022,183164.76,24385.2,52.0
Argentina,EV_100pct,870380,2022,6591.38,1380.0,6.0
Argentina,EV_100pct,870380,2022,2635.09,26.0,1.0
Argentina,EV_100pct,870380,2022,15007.91,1300.0,1.0
Argentina,EV_100pct,870380,2022,1537839.05,77175.0,49.0
Argentina,EV_100pct,870380,2023,12268481.36,749795.65,1670.0
Argentina,EV_100pct,870380,2023,1014142.38,145475.65,1364.0
Argentina,EV_100pct,870380,2023,729827.5,81705.0,39.0
Argentina,EV_100pct,870380,2023,2081521.15,77760.0,31.0
Argentina,EV_100pct,870380,2023,4430365.07,268821.0,153.0
Argentina,EV_100pct,870380,2023,3434197.67,143703.0,63.0
Argentina,EV_100pct,870380,2023,328289.57,17080.0,11.0
Argentina,EV_100pct,870380,2023,203448.27,13544.0,8.0
Argentina,EV_100pct,870380,2023,46689.75,1707.0,1.0
Argentina,EV_100pct,870380,2024,9821.43,2070.0,9.0
Argentina,EV_100pct,870380,2024,2180138.85,91643.0,40.0
Argentina,EV_100pct,870380,2024,4891508.1,295176.0,168.0
Argentina,EV_100pct,870380,2024,8707644.31,500639.0,275.0
Argentina,EV_100pct,870380,2024,666415.71,31089.0,14.0
Argentina,EV_100pct,870380,2024,499910.62,42136.0,24.0
Argentina,EV_100pct,870380,2024,1197715.11,46113.0,22.0
Argentina,EV_100pct,870380,2024,4484567.4,390911.55,1423.0
Argentina,EV_100pct,870380,2024,22650860.78,1400265.55,1976.0
Argentina,EV_100pct,870380,2024,13139.25,488.0,1.0
Argentina,EV_100pct,870380,2025,115147.0,4111.0,1.0
Argentina,EV_100pct,870380,2025,100269.11,4976.0,2.0
Argentina,EV_100pct,870380,2025,53840967.46,4830312.45,5009.0
Argentina,EV_100pct,870380,2025,37649860.39,3642089.45,4196.0
Argentina,EV_100pct,870380,2025,9108198.42,747740.0,542.0
Argentina,EV_100pct,870380,2025,869859.22,60151.0,34.0
Argentina,EV_100pct,870380,2025,5441765.14,335587.0,191.0
Argentina,EV_100pct,870380,2025,190378.95,13800.0,20.0
Argentina,EV_100pct,870380,2025,34360.2,2720.0,8.0
Argentina,EV_100pct,870380,2025,33430.22,2720.0,8.0
Argentina,EV_100pct,870380,2025,95143.46,8444.0,4.0
Argentina,EV_100pct,870380,2025,202555.35,7974.0,3.0
Argentina,Hybrid,870340,2021,25895720.11,1602060.0,944.0
Argentina,Hybrid,870340,2021,1016123.06,68620.0,47.0
Argentina,Hybrid,870340,2021,4056716.35,278890.0,167.0
Argentina,Hybrid,870340,2021,649709.2,24180.0,12.0
Argentina,Hybrid,870340,2021,1346299.16,93440.0,64.0
Argentina,Hybrid,870340,2021,1783076.85,88690.0,42.0
Argentina,Hybrid,870340,2021,78160863.21,6532080.0,4551.0
Argentina,Hybrid,870340,2021,12052641.27,787239.0,465.0
Argentina,Hybrid,870340,2021,124961149.21,9475199.0,6292.0
Argentina,Hybrid,870340,2022,3820660.4,209530.0,115.0
Argentina,Hybrid,870340,2022,118355.0,4030.0,2.0
Argentina,Hybrid,870340,2022,4789907.14,322980.0,219.0
Argentina,Hybrid,870340,2022,3362327.73,184695.0,97.0
Argentina,Hybrid,870340,2022,120508245.82,9498034.0,6641.0
Argentina,Hybrid,870340,2022,162281004.67,12061403.0,8136.0
Argentina,Hybrid,870340,2022,17965296.42,1028130.0,601.0
Argentina,Hybrid,870340,2022,8575788.94,566724.0,320.0
Argentina,Hybrid,870340,2022,679980.0,40280.0,21.0
Argentina,Hybrid,870340,2022,2460443.22,207000.0,120.0
Argentina,Hybrid,870340,2023,52485.5,2798.0,2.0
Argentina,Hybrid,870340,2023,181728786.41,13189363.0,8905.0
Argentina,Hybrid,870340,2023,8303497.88,477586.0,252.0
Argentina,Hybrid,870340,2023,141334789.47,10934330.0,7643.0
Argentina,Hybrid,870340,2023,10334998.17,615448.0,338.0
Argentina,Hybrid,870340,2023,7867614.34,504434.0,305.0
Argentina,Hybrid,870340,2023,7926881.89,362935.0,209.0
Argentina,Hybrid,870340,2023,2386175.61,125593.0,66.0
Argentina,Hybrid,870340,2023,1857748.62,78219.0,39.0
Argentina,Hybrid,870340,2023,1160712.76,84525.0,49.0
Argentina,Hybrid,870340,2023,21814.22,1723.0,1.0
Argentina,Hybrid,870340,2023,482067.95,1772.0,1.0
Argentina,Hybrid,870340,2024,9767357.12,529620.0,330.0
Argentina,Hybrid,870340,2024,22289092.99,1055853.0,558.0
Argentina,Hybrid,870340,2024,3521034.15,157715.0,97.0
Argentina,Hybrid,870340,2024,489469.73,33596.0,23.0
Argentina,Hybrid,870340,2024,35912837.95,2001644.0,1080.0
Argentina,Hybrid,870340,2024,372117.71,29051.65,18.0
Argentina,Hybrid,870340,2024,228160864.93,16632480.0,11632.0
Argentina,Hybrid,870340,2024,14071272.01,703855.0,331.0
Argentina,Hybrid,870340,2024,315188462.35,21174614.65,14085.0
Argentina,Hybrid,870340,2024,131038.21,8625.0,5.0
Argentina,Hybrid,870340,2024,136097.53,11050.0,5.0
Argentina,Hybrid,870340,2024,134910.02,8400.0,5.0
Argentina,Hybrid,870340,2024,202370.0,2725.0,1.0
Argentina,Hybrid,870340,2025,560641998.3,42332751.6,27413.0
Argentina,Hybrid,870340,2025,133700228.56,12869764.0,7786.0
Argentina,Hybrid,870340,2025,4173714.74,220002.0,100.0
Argentina,Hybrid,870340,2025,286490532.36,19461515.0,13626.0
Argentina,Hybrid,870340,2025,1422054.23,101468.6,64.0
Argentina,Hybrid,870340,2025,15713901.67,711222.0,363.0
Argentina,Hybrid,870340,2025,61293934.3,5666443.0,3560.0
Argentina,Hybrid,870340,2025,4666337.62,274794.0,196.0
Argentina,Hybrid,870340,2025,6909760.54,349586.0,187.0
Argentina,Hybrid,870340,2025,31474639.64,1819945.0,1052.0
Argentina,Hybrid,870340,2025,9506090.67,574321.0,324.0
Argentina,Hybrid,870340,2025,4530472.65,256733.0,139.0
Argentina,Hybrid,870340,2025,236595.59,13191.0,10.0
Argentina,Hybrid,870340,2025,214894.73,7054.0,3.0
Argentina,Hybrid,870340,2025,308841.0,6713.0,3.0
Argentina,Combustion_pickup,870421,2021,33560.81,3820.0,2.0
Argentina,Combustion_pickup,870421,2021,110787.02,8060.0,4.0
Argentina,Combustion_pickup,870421,2021,17640438.85,1907086.0,848.0
Argentina,Combustion_pickup,870421,2021,27653256.59,2580990.0,1128.0
Argentina,Combustion_pickup,870421,2021,10272476.43,1241303.0,687.0
Argentina,Combustion_pickup,870421,2021,10788340.81,1026378.0,441.0
Argentina,Combustion_pickup,870421,2021,3147355.9,424145.0,255.0
Argentina,Combustion_pickup,870421,2021,3613950.28,417456.0,219.0
Argentina,Combustion_pickup,870421,2021,14913473.15,1989155.0,889.0
Argentina,Combustion_pickup,870421,2021,9703023.81,1340300.0,681.0
Argentina,Combustion_pickup,870421,2021,105518871.19,11216261.0,5620.0
Argentina,Combustion_pickup,870421,2021,508529.24,81101.0,44.0
Argentina,Combustion_pickup,870421,2021,130554.68,9163.13,10.0
Argentina,Combustion_pickup,870421,2021,204034618.76,22245218.13,10828.0
Argentina,Combustion_pickup,870421,2022,1532830.32,214650.0,90.0
Argentina,Combustion_pickup,870421,2022,14150347.14,1947030.0,986.0
Argentina,Combustion_pickup,870421,2022,11607160.52,1240420.0,556.0
Argentina,Combustion_pickup,870421,2022,16506681.07,1479540.0,663.0
Argentina,Combustion_pickup,870421,2022,2578689.14,298447.0,153.0
Argentina,Combustion_pickup,870421,2022,237067143.14,23301224.0,10847.0
Argentina,Combustion_pickup,870421,2022,73384287.52,7594132.0,3122.0
Argentina,Combustion_pickup,870421,2022,36689.65,2283.0,1.0
Argentina,Combustion_pickup,870421,2022,107702543.57,9498195.0,4760.0
Argentina,Combustion_pickup,870421,2022,4512601.47,477264.0,221.0
Argentina,Combustion_pickup,870421,2022,36696.11,3860.0,2.0
Argentina,Combustion_pickup,870421,2022,3725245.58,388977.0,199.0
Argentina,Combustion_pickup,870421,2022,1293371.05,156426.0,94.0
Argentina,Combustion_pickup,870421,2023,145186091.69,12130561.24,5790.0
Argentina,Combustion_pickup,870421,2023,2950171.34,348615.0,185.0
Argentina,Combustion_pickup,870421,2023,74260943.34,6196881.0,2986.0
Argentina,Combustion_pickup,870421,2023,1166023.93,143489.0,70.0
Argentina,Combustion_pickup,870421,2023,45334195.51,3395151.0,1544.0
Argentina,Combustion_pickup,870421,2023,3355681.34,267995.0,140.0
Argentina,Combustion_pickup,870421,2023,13121657.52,1274900.0,595.0
Argentina,Combustion_pickup,870421,2023,1704176.63,206750.0,125.0
Argentina,Combustion_pickup,870421,2023,964022.37,119250.0,50.0
Argentina,Combustion_pickup,870421,2023,2096671.12,157850.0,82.0
Argentina,Combustion_pickup,870421,2023,80060.25,6223.24,7.0
Argentina,Combustion_pickup,870421,2023,152488.34,13457.0,6.0
Argentina,Combustion_pickup,870421,2024,920489.76,69300.0,36.0
Argentina,Combustion_pickup,870421,2024,2371698.42,189860.0,55.0
Argentina,Combustion_pickup,870421,2024,2767555.47,339070.0,205.0
Argentina,Combustion_pickup,870421,2024,7327382.27,750350.0,349.0
Argentina,Combustion_pickup,870421,2024,12694366.37,1238179.0,578.0
Argentina,Combustion_pickup,870421,2024,33400463.91,2654419.0,1311.0
Argentina,Combustion_pickup,870421,2024,1949170.34,232174.0,107.0
Argentina,Combustion_pickup,870421,2024,72343927.18,6499283.0,3116.0
Argentina,Combustion_pickup,870421,2024,2498049.37,358219.0,188.0
Argentina,Combustion_pickup,870421,2024,136391303.32,12338986.0,5949.0
Argentina,Combustion_pickup,870421,2024,118200.23,8132.0,4.0
Argentina,Combustion_pickup,870421,2025,45460.67,6100.0,2.0
Argentina,Combustion_pickup,870421,2025,353260791.05,33099445.6,15780.0
Argentina,Combustion_pickup,870421,2025,8305600.37,1113650.79,571.0
Argentina,Combustion_pickup,870421,2025,257887.36,17137.31,23.0
Argentina,Combustion_pickup,870421,2025,236545280.46,22525005.0,10482.0
Argentina,Combustion_pickup,870421,2025,59525154.21,4751931.5,2463.0
Argentina,Combustion_pickup,870421,2025,21980186.97,2133810.0,977.0
Argentina,Combustion_pickup,870421,2025,1077618.53,86300.0,25.0
Argentina,Combustion_pickup,870421,2025,5454287.25,578350.0,269.0
Argentina,Combustion_pickup,870421,2025,5494842.19,664306.0,402.0
Argentina,Combustion_pickup,870421,2025,11447879.28,981810.0,447.0
Argentina,Combustion_pickup,870421,2025,2944453.58,224125.0,113.0
Argentina,Combustion_pickup,870421,2025,182140.18,16920.0,6.0
Argentina,Lithium_battery,850760,2021,6225.27,35.98,53.0
Argentina,Lithium_battery,850760,2021,3495.07,13.3,110.0
Argentina,Lithium_battery,850760,2021,126033.27,4273.159,1027.0
Argentina,Lithium_battery,850760,2021,163569.3,2177.211,17427.0
Argentina,Lithium_battery,850760,2021,25784995.43,496542.06,2635283.0
Argentina,Lithium_battery,850760,2021,35324.61,35.528,47.0
Argentina,Lithium_battery,850760,2021,8892.33,31.99,70.0
Argentina,Lithium_battery,850760,2021,159472.7,3264.85,2584.0
Argentina,Lithium_battery,850760,2021,314881.46,1385.89,17694.0
Argentina,Lithium_battery,850760,2021,4599.6,91.47,61.0
Argentina,Lithium_battery,850760,2021,1064.71,50.155,6.0
Argentina,Lithium_battery,850760,2021,262703.79,2556.72,34923.0
Argentina,Lithium_battery,850760,2021,99417.14,843.62,8104.0
Argentina,Lithium_battery,850760,2021,217599.72,2051.2,2059.0
Argentina,Lithium_battery,850760,2021,346571.75,6346.49,17767.0
Argentina,Lithium_battery,850760,2021,143363.7,4436.973,7211.0
Argentina,Lithium_battery,850760,2021,2763.36,10.64,17.0
Argentina,Lithium_battery,850760,2021,594606.65,21043.87,24768.0
Argentina,Lithium_battery,850760,2021,39145.68,26.42,371.0
Argentina,Lithium_battery,850760,2021,41286.79,50.89,84.0
Argentina,Lithium_battery,850760,2021,2893.84,10.0,100.0
Argentina,Lithium_battery,850760,2021,25152.61,190.54,1277.0
Argentina,Lithium_battery,850760,2021,181066.91,3398.33,16501.0
Argentina,Lithium_battery,850760,2021,775012.53,20161.782,12153.0
Argentina,Lithium_battery,850760,2021,52937.56,319.24,188.0
Argentina,Lithium_battery,850760,2021,272173.2,15971.02,6894.0
Argentina,Lithium_battery,850760,2021,38557481.33,625170.03,5386900.0
Argentina,Lithium_battery,850760,2021,161910.65,2438.3,54028.0
Argentina,Lithium_battery,850760,2021,16500.46,58.124,76.0
Argentina,Lithium_battery,850760,2021,3506.38,1.2,2.0
Argentina,Lithium_battery,850760,2021,278993.05,4823.31,23320.0
Argentina,Lithium_battery,850760,2021,132464.5,2133.608,1777.0
Argentina,Lithium_battery,850760,2021,7653187.6,60823.242,336702.0
Argentina,Lithium_battery,850760,2021,76469292.95,1280767.142,8609584.0
Argentina,Lithium_battery,850760,2022,724709.19,24504.47,2844.0
Argentina,Lithium_battery,850760,2022,339.6,4.79,2.0
Argentina,Lithium_battery,850760,2022,175328.44,1837.94,24890.0
Argentina,Lithium_battery,850760,2022,29.12,2.0,4.0
Argentina,Lithium_battery,850760,2022,4916592.43,39320.508,152673.0
Argentina,Lithium_battery,850760,2022,4489.03,10.01,2.0
Argentina,Lithium_battery,850760,2022,86587917.68,1719490.087,8586412.0
Argentina,Lithium_battery,850760,2022,281209.74,3947.06,657.0
Argentina,Lithium_battery,850760,2022,18301.4,118.4,800.0
Argentina,Lithium_battery,850760,2022,18046.97,37.24,328.0
Argentina,Lithium_battery,850760,2022,445482.45,13454.149,16486.0
Argentina,Lithium_battery,850760,2022,11273.04,16.05,55.0
Argentina,Lithium_battery,850760,2022,6524.24,15.83,33.0
Argentina,Lithium_battery,850760,2022,112161.15,4053.44,3095.0
Argentina,Lithium_battery,850760,2022,1181979.61,6202.53,69384.0
Argentina,Lithium_battery,850760,2022,46100.98,1436.5,82.0
Argentina,Lithium_battery,850760,2022,3563.94,42.75,12.0
Argentina,Lithium_battery,850760,2022,305093.68,5421.34,46237.0
Argentina,Lithium_battery,850760,2022,624742.82,18646.97,52759.0
Argentina,Lithium_battery,850760,2022,125931.4,1140.174,2191.0
Argentina,Lithium_battery,850760,2022,17048531.56,242000.635,2484595.0
Argentina,Lithium_battery,850760,2022,25727.47,875.18,4853.0
Argentina,Lithium_battery,850760,2022,239404.59,8122.33,9654.0
Argentina,Lithium_battery,850760,2022,103378.49,37.71,876.0
Argentina,Lithium_battery,850760,2022,53141.67,110.8,1101.0
Argentina,Lithium_battery,850760,2022,238047.81,3758.61,4404.0
Argentina,Lithium_battery,850760,2022,351013.51,2420.874,4193.0
Argentina,Lithium_battery,850760,2022,793.21,1.54,5.0
Argentina,Lithium_battery,850760,2022,7769.97,44.27,48.0
Argentina,Lithium_battery,850760,2022,9479.81,10.11,29.0
Argentina,Lithium_battery,850760,2022,1978768.72,9542.732,33055.0
Argentina,Lithium_battery,850760,2022,61241.65,398.14,249.0
Argentina,Lithium_battery,850760,2022,10165.41,137.93,178.0
Argentina,Lithium_battery,850760,2022,56077469.46,1303978.11,5650856.0
Argentina,Lithium_battery,850760,2022,21246.9,177.8,790.0
Argentina,Lithium_battery,850760,2022,9572.79,37.77,48.0
Argentina,Lithium_battery,850760,2022,287906.56,4150.05,1559.0
Argentina,Lithium_battery,850760,2022,1062358.87,23473.345,17385.0
Argentina,Lithium_battery,850760,2023,5213076.2,27540.96,72367.0
Argentina,Lithium_battery,850760,2023,140957381.42,2725234.91,12264726.0
Argentina,Lithium_battery,850760,2023,77429409.65,2189359.91,5388948.0
Argentina,Lithium_battery,850760,2023,103819.08,2341.3,3990.0
Argentina,Lithium_battery,850760,2023,199997.29,3253.25,152.0
Argentina,Lithium_battery,850760,2023,1190375.97,13943.55,14220.0
Argentina,Lithium_battery,850760,2023,373695.96,3178.67,65946.0
Argentina,Lithium_battery,850760,2023,1292758.11,37361.16,54373.0
Argentina,Lithium_battery,850760,2023,28531452.46,252797.14,4092041.0
Argentina,Lithium_battery,850760,2023,1300013.09,69071.19,95457.0
Argentina,Lithium_battery,850760,2023,702175.65,16620.93,2654.0
Argentina,Lithium_battery,850760,2023,199333.55,3708.94,1103.0
Argentina,Lithium_battery,850760,2023,99336.31,1543.7,2107.0
Argentina,Lithium_battery,850760,2023,608301.12,4821.49,27658.0
Argentina,Lithium_battery,850760,2023,107344.17,589.3,405.0
Argentina,Lithium_battery,850760,2023,229398.75,2809.33,1844.0
Argentina,Lithium_battery,850760,2023,488635.27,5826.03,4134.0
Argentina,Lithium_battery,850760,2023,72864.3,372.48,6069.0
Argentina,Lithium_battery,850760,2023,1521903.57,7594.57,92936.0
Argentina,Lithium_battery,850760,2023,8729.93,227.26,565.0
Argentina,Lithium_battery,850760,2023,20270353.69,56154.99,2319108.0
Argentina,Lithium_battery,850760,2023,15948.71,20.21,35.0
Argentina,Lithium_battery,850760,2023,144.44,1.8,20.0
Argentina,Lithium_battery,850760,2023,306726.36,13885.57,1838.0
Argentina,Lithium_battery,850760,2023,2718.31,22.86,30.0
Argentina,Lithium_battery,850760,2023,13365.33,28.18,52.0
Argentina,Lithium_battery,850760,2023,76020.42,264.88,335.0
Argentina,Lithium_battery,850760,2023,11568.33,467.35,302.0
Argentina,Lithium_battery,850760,2023,94202.26,59.42,872.0
Argentina,Lithium_battery,850760,2023,4430.88,11.0,55.0
Argentina,Lithium_battery,850760,2023,38584.65,499.5,450.0
Argentina,Lithium_battery,850760,2023,327977.44,8987.9,12335.0
Argentina,Lithium_battery,850760,2023,8369.62,71.21,107.0
Argentina,Lithium_battery,850760,2023,49016.31,159.47,2180.0
Argentina,Lithium_battery,850760,2023,1118.7,3.0,15.0
Argentina,Lithium_battery,850760,2023,1481.17,8.86,10.0
Argentina,Lithium_battery,850760,2023,61767.78,1626.24,8.0
Argentina,Lithium_battery,850760,2023,867.97,0.88,4.0
Argentina,Lithium_battery,850760,2023,98.62,0.43,1.0
Argentina,Lithium_battery,850760,2024,29519.37,120.354,154.0
Argentina,Lithium_battery,850760,2024,100949.45,220.007,828.0
Argentina,Lithium_battery,850760,2024,93899509.81,2767451.711,7026068.0
Argentina,Lithium_battery,850760,2024,1395.62,4.4,7.0
Argentina,Lithium_battery,850760,2024,546.9,54.0,11.0
Argentina,Lithium_battery,850760,2024,56170.76,198.0,20.0
Argentina,Lithium_battery,850760,2024,2833.91,38.88,113.0
Argentina,Lithium_battery,850760,2024,245000.87,7289.48,10598.0
Argentina,Lithium_battery,850760,2024,3826.48,35.534,45.0
Argentina,Lithium_battery,850760,2024,67686.13,2898.0,40.0
Argentina,Lithium_battery,850760,2024,72761.26,2016.15,11582.0
Argentina,Lithium_battery,850760,2024,423.42,0.55,16.0
Argentina,Lithium_battery,850760,2024,76909.16,631.73,5610.0
Argentina,Lithium_battery,850760,2024,8732.75,59.75,15.0
Argentina,Lithium_battery,850760,2024,14162.9,18.441,73.0
Argentina,Lithium_battery,850760,2024,10391.24,47.7,44.0
Argentina,Lithium_battery,850760,2024,30447.15,96.95,47.0
Argentina,Lithium_battery,850760,2024,16730.79,538.12,242.0
Argentina,Lithium_battery,850760,2024,162074.08,1449.74,22860.0
Argentina,Lithium_battery,850760,2024,6592288.38,19990.72,1099039.0
Argentina,Lithium_battery,850760,2024,24082.48,112.41,221.0
Argentina,Lithium_battery,850760,2024,152747.47,3590.899,443.0
Argentina,Lithium_battery,850760,2024,255904.78,3217.89,218.0
Argentina,Lithium_battery,850760,2024,190294.08,2535.674,3936.0
Argentina,Lithium_battery,850760,2024,132206.15,2317.681,1692.0
Argentina,Lithium_battery,850760,2024,161953.46,2121.62,21838.0
Argentina,Lithium_battery,850760,2024,1827117.62,30201.64,56597.0
Argentina,Lithium_battery,850760,2024,288063.3,3827.9,3617.0
Argentina,Lithium_battery,850760,2024,304.63,53.0,15.0
Argentina,Lithium_battery,850760,2024,262997.72,8814.81,1750.0
Argentina,Lithium_battery,850760,2024,1617892.82,26421.164,20689.0
Argentina,Lithium_battery,850760,2024,14809396.29,167764.89,2295021.0
Argentina,Lithium_battery,850760,2024,425598.74,3944.27,52641.0
Argentina,Lithium_battery,850760,2024,1937794.35,33528.995,26785.0
Argentina,Lithium_battery,850760,2024,2163657.97,60535.614,42895.0
Argentina,Lithium_battery,850760,2024,222542.41,1584.24,291.0
Argentina,Lithium_battery,850760,2024,1158685.28,38150.251,10829.0
Argentina,Lithium_battery,850760,2024,5424431.45,38970.527,99794.0
Argentina,Lithium_battery,850760,2024,55339750.35,2303893.04,3235437.0
Argentina,Lithium_battery,850760,2024,2619.83,9.0,6.0
Argentina,Lithium_battery,850760,2024,4955.5,37.0,5.0
Argentina,Lithium_battery,850760,2024,135.32,106.21,1.0
Argentina,Lithium_battery,850760,2024,30.79,1.51,1.0
Argentina,Lithium_battery,850760,2024,285.25,1.0,1.0
Argentina,Lithium_battery,850760,2024,3211.15,1.97,1.0
Argentina,Lithium_battery,850760,2025,1343.49,39.76,1.0
Argentina,Lithium_battery,850760,2025,119598430.16,4723153.748,8761671.2
Argentina,Lithium_battery,850760,2025,71424792.62,4086304.892,4516435.0
Argentina,Lithium_battery,850760,2025,6473098.97,44296.23,96753.0
Argentina,Lithium_battery,850760,2025,716551.41,16427.107,10070.0
Argentina,Lithium_battery,850760,2025,128156.34,2211.77,300.0
Argentina,Lithium_battery,850760,2025,3011529.48,45242.85,25997.0
Argentina,Lithium_battery,850760,2025,2268197.47,100764.976,46493.0
Argentina,Lithium_battery,850760,2025,508150.34,6433.34,41236.0
Argentina,Lithium_battery,850760,2025,902034.16,31381.378,49054.0
Argentina,Lithium_battery,850760,2025,15164691.57,167460.11,2091106.0
Argentina,Lithium_battery,850760,2025,1331527.54,84016.272,76190.0
Argentina,Lithium_battery,850760,2025,944084.05,30375.83,1281.0
Argentina,Lithium_battery,850760,2025,404782.03,5442.31,2247.0
Argentina,Lithium_battery,850760,2025,1044119.09,4707.2,44021.0
Argentina,Lithium_battery,850760,2025,224819.6,686.99,2192.0
Argentina,Lithium_battery,850760,2025,136490.53,778.77,1549.0
Argentina,Lithium_battery,850760,2025,115375.95,812.856,1280.0
Argentina,Lithium_battery,850760,2025,497827.44,10638.47,3413.0
Argentina,Lithium_battery,850760,2025,1501.87,91.93,24.0
Argentina,Lithium_battery,850760,2025,61290.09,226.02,2824.0
Argentina,Lithium_battery,850760,2025,11251022.11,28668.967,1634182.0
Argentina,Lithium_battery,850760,2025,53802.85,370.19,299.0
Argentina,Lithium_battery,850760,2025,2982.78,23.8,45.0
Argentina,Lithium_battery,850760,2025,591588.69,7651.465,94661.2
Argentina,Lithium_battery,850760,2025,4563.35,22.25,22.0
Argentina,Lithium_battery,850760,2025,47717.86,1702.2,355.0
Argentina,Lithium_battery,850760,2025,21348.66,54.41,80.0
Argentina,Lithium_battery,850760,2025,1158173.76,16596.2,4496.0
Argentina,Lithium_battery,850760,2025,100740.02,27.5,730.0
Argentina,Lithium_battery,850760,2025,7452.11,13.875,324.0
Argentina,Lithium_battery,850760,2025,151291.35,5986.02,6594.0
Argentina,Lithium_battery,850760,2025,562634.59,20065.08,340.0
Argentina,Lithium_battery,850760,2025,4845.15,15.61,19.0
Argentina,Lithium_battery,850760,2025,9165.5,70.31,150.0
Argentina,Lithium_battery,850760,2025,79833.17,727.29,6808.0
Argentina,Lithium_battery,850760,2025,8631.04,100.74,16.0
Argentina,Lithium_battery,850760,2025,23838.61,14.85,18.0
Argentina,Lithium_battery,850760,2025,42765.56,495.0,25.0
Argentina,Lithium_battery,850760,2025,1620.06,13.89,15.0
Argentina,Lithium_battery,850760,2025,9152.29,9.75,9.0
Argentina,Lithium_battery,850760,2025,675.32,2.29,5.0
Argentina,Lithium_battery,850760,2025,94988.16,2006.0,5.0
Argentina,Lithium_battery,850760,2025,724.89,51.0,4.0
Argentina,Lithium_battery,850760,2025,8508.24,126.0,3.0
Argentina,General_auto_parts,8708,2021,174391376.47,32067976.71,32067976.71
Argentina,General_auto_parts,8708,2021,30301535.49,2843894.58,2843894.58
Argentina,General_auto_parts,8708,2021,380037183.18,38536667.471,38536667.471
Argentina,General_auto_parts,8708,2021,32652598.63,2951941.644,2951941.644
Argentina,General_auto_parts,8708,2021,3806807.37,198566.248,198566.248
Argentina,General_auto_parts,8708,2021,13714.12,526.719,526.719
Argentina,General_auto_parts,8708,2021,40025744.11,7522829.293,7522829.293
Argentina,General_auto_parts,8708,2021,175771330.48,17768749.63,17768749.63
Argentina,General_auto_parts,8708,2021,14087898.59,986512.86,986512.86
Argentina,General_auto_parts,8708,2021,1684978.11,75379.9,75379.9
Argentina,General_auto_parts,8708,2021,18747.31,450.64,450.64
Argentina,General_auto_parts,8708,2021,57805900.62,4612649.27,4612649.27
Argentina,General_auto_parts,8708,2021,1290.96,184.79,184.79
Argentina,General_auto_parts,8708,2021,29061.15,1534.97,1534.97
Argentina,General_auto_parts,8708,2021,71.62,0.31,0.31
Argentina,General_auto_parts,8708,2021,1550.76,89.0,89.0
Argentina,General_auto_parts,8708,2021,430249.18,21902.88,21902.88
Argentina,General_auto_parts,8708,2021,42007.02,1095.27,1095.27
Argentina,General_auto_parts,8708,2021,1455014.03,491244.5,491244.5
Argentina,General_auto_parts,8708,2021,25902.47,630.57,630.57
Argentina,General_auto_parts,8708,2021,573014.8,47234.27,47234.27
Argentina,General_auto_parts,8708,2021,9350.72,417.34,417.34
Argentina,General_auto_parts,8708,2021,286000.56,36548.98,36548.98
Argentina,General_auto_parts,8708,2021,60911.24,3654.63,3654.63
Argentina,General_auto_parts,8708,2021,4137142.72,225391.78,225391.78
Argentina,General_auto_parts,8708,2021,8536.09,443.3,443.3
Argentina,General_auto_parts,8708,2021,414307.25,35686.91,35686.91
Argentina,General_auto_parts,8708,2021,1314062.48,157671.09,157671.09
Argentina,General_auto_parts,8708,2021,5450.76,55.27,55.27
Argentina,General_auto_parts,8708,2021,23507.69,2677.0,2677.0
Argentina,General_auto_parts,8708,2021,108540.38,12563.83,12563.83
Argentina,General_auto_parts,8708,2021,761840.56,15972.82,15972.82
Argentina,General_auto_parts,8708,2021,17068915.86,3937822.33,3937822.33
Argentina,General_auto_parts,8708,2021,5255.87,945.36,945.36
Argentina,General_auto_parts,8708,2021,36594.37,2300.84,2300.84
Argentina,General_auto_parts,8708,2021,8317.8,360.0,360.0
Argentina,General_auto_parts,8708,2021,228170.57,24286.56,24286.56
Argentina,General_auto_parts,8708,2021,4796596.78,280945.56,280945.56
Argentina,General_auto_parts,8708,2021,4343951.32,44890.3,44890.3
Argentina,General_auto_parts,8708,2021,382958.58,31691.26,31691.26
Argentina,General_auto_parts,8708,2021,860073.82,117875.15,117875.15
Argentina,General_auto_parts,8708,2021,833253.46,9439.11,9439.11
Argentina,General_auto_parts,8708,2021,302830.38,60006.13,60006.13
Argentina,General_auto_parts,8708,2021,7647.43,449.27,449.27
Argentina,General_auto_parts,8708,2021,2708616.06,181212.84,181212.84
Argentina,General_auto_parts,8708,2021,690.03,0.45,0.45
Argentina,General_auto_parts,8708,2021,117892.09,20759.0,20759.0
Argentina,General_auto_parts,8708,2021,10663018.05,1743172.46,1743172.46
Argentina,General_auto_parts,8708,2021,91.86,2.1,2.1
Argentina,General_auto_parts,8708,2021,14741404.68,2211624.38,2211624.38
